"APPOINTED DATES & SESSIONS","DATE","TYPE","SITTINGS CONTENT","RESOLUTION/RESULT"
"第６屆第２會期","94/11/10","衛生環境及社會福利、預算及決算兩委員會聯席會","一、審查中華民國95年度中央政府總預算案非營業部分關於行政院環境保護署主管環境保護基金、信託基金－資源回收管理基金。﹙未詢答﹚。二、繼續審查中華民國95年度中央政府總預算案關於行政院環境保護署主管（環境保護署、環境檢驗所、環境保護人員訓練所）收支部分。﹙已詢答﹚","均審查完竣"
"第６屆第２會期","94/11/10","經濟及能源、預算及決算兩委員會聯席會","審查95年度中央政府總預算案附屬單位預算及綜計表（非營業部分），關於行政院農業委員會主管（農業作業基金、農業特別收入基金）部分","審查完竣"
"第６屆第２會期","94/11/10","財政委員會","繼續審查財政部辦理「中央信託局股份有限公司民營化計畫」案，並邀請財政部部長林全就「財政部進行標售計畫報告案」列席報告，並備質詢","繼續審查"
"第６屆第２會期","94/11/10","交通、預算及決算兩委員會聯席會","繼續審查交通部主管交通作業基金—觀光發展基金分預算案","繼續審查"
"第６屆第２會期","94/11/10","司法、衛生環境及社會福利、內政及民族委員會三委員會聯席會","併案審查委員徐耀昌等36人擬具「家庭暴力防治法修正草案」案、行政院函請審議「家庭暴力防治法修正草案」案、委員黃昭順等40人擬具「家庭暴力防治法第九條條文修正草案」案、委員管碧玲等51人擬具「家庭暴力防治法第九條條文修正草案」案、委員王昱婷等139人擬具「家庭暴力防治法部分條文修正草案」案、委員李鎮楠等33人擬具「家庭暴力防治法第八條及第九條條文修正草案」案","繼續審查"
"第６屆第２會期","94/11/10","科技及資訊、預算及決算兩委員會聯席會","審查95年度中央政府總預算案附屬單位預算及綜計表（營業部分及非營業部分）第3組關於交通部主管交通部電信總局組織條例修正施行前退休撫卹人員退休撫卹基金部分","審查完竣"
"第６屆第２會期","94/11/10","外交及僑務委員會","邀請駐日本代表許世楷專題報告「我國與日本雙邊關係」，並備質詢","報告及詢答完畢"
"第６屆第２會期","94/11/10","內政及民族、預算及決算兩委員會聯席會","一、審查95年度中央政府總預算案暨附屬單位預算及綜計表（非營業基金）關於內政部主管營建建設基金收支部分；二、審查95年度中央政府總預算案暨附屬單位預算及綜計表（非營業基金）關於內政部主管外籍配偶照顧輔導基金收支部分","均審查完竣"
"第６屆第２會期","94/11/09","交通、預算及決算兩委員會聯席會","審查交通部主管航港建設基金附屬單位預算案","繼續審查"
"第６屆第２會期","94/11/09","經濟及能源、預算及決算兩委員會聯席會","審查95年度中央政府總預算案附屬單位預算及綜計表（非營業部分），關於行政院農業委員會主管（農業作業基金、農業特別收入基金）部分","繼續審查"
"第６屆第２會期","94/11/09","財政、預算及決算兩委員會聯席會","審查95年度中央政府總預算案附屬單位預算及綜計表（非營業部分）第6組有關「一、行政院公營事業民營化基金。二、地方建設基金」部分","繼續審查"
"第６屆第２會期","94/11/09","法制委員會","一、審查行政院、考試院函請審議「行政院功能業務與組織調整暫行條例草案」案；二、併案審查本院台聯黨團擬具「中央行政機關組織基準法部分條文修正草案」、委員張顯耀等37人擬具「中央行政機關組織基準法第二條及第六條條文修正草案」、委員蔡錦隆等33人擬具「中央行政機關組織基準法第二條條文修正草案」、委員呂學樟等39人擬具「中央行政機關組織基準法第二十九條及第三十一條條文修正草案」及委員賴士葆等41人擬具「中央行政機關組織基準法第四條及第十一條條文修正草案」案","均審查完竣"
"第６屆第２會期","94/11/09","法制、內政及民族、預算及決算三委員會聯席會","繼續併案審查行政院函請審議「行政院組織法修正草案」、本院台聯黨團擬具「行政院組織法修正草案」、本院國民黨黨團擬具「行政院組織法修正草案」、委員呂學樟等39人擬具「行政院組織法修正草案」及委員張顯耀等33人擬具「行政院組織法修正草案」案","繼續審查"
"第６屆第２會期","94/11/09","外交及僑務委員會","邀請經濟部政務次長陳瑞隆及外交部主管次長專題報告「我國與瓜地馬拉簽署自由貿易協定(FTA)之現況」並備詢","另擇期繼續詢答"
"第６屆第２會期","94/11/09","衛生環境及社會福利委員會","繼續併案審查行政院函請審議「菸害防制法第四條之一及第三十條條文修正草案」案、「菸害防制法修正草案」案及本院委員顏清標等33人擬具「菸害防制法部分條文修正草案」案、委員丁守中等61人、委員潘孟安等33人、委員蔡正元等39人、委員蔡錦隆等40人擬具「菸害防制法修正草案」案、委員廖本煙等37人擬具「菸害防制法部分條文修正草案」案、委員盧天麟等57人擬具「菸害防制法修正草案」案、委員廖國棟等33人擬具「菸害防制法部分條文修正草案」案、委員李鎮楠等40人擬具「菸害防制法第十二條及第十四條條文修正草案」案","審查完竣"
"第６屆第２會期","94/11/09","內政及民族、預算及決算兩委員會聯席會","審查95年度中央政府總預算案關於中央選舉委員會及所屬主管收支部分","審查完竣"
"第６屆第２會期","94/11/09","司法委員會","邀請法務部部長率同最高法院檢察署檢察總長、臺灣高等法院檢察署檢察長及調查局局長；行政院公共工程委員會業務主管針對「選舉查察賄選與公共工程不當利益、閒置浪費案件偵辦進度」提出報告並備質詢","報告及詢答完畢"
"第６屆第２會期","94/11/09","教育及文化、預算及決算兩委員會聯席會","繼續審查95年度中央政府總預算案關於行政院文化建設委員會及所屬、行政院體育委員會、國立故宮博物院單位預算","國立故宮博物院審查完竣；文化建設委員會及所屬、體育委員會繼續審查"
"第６屆第２會期","94/11/09","科技及資訊、預算及決算兩委員會聯席會","審查95年度中央政府總預算案附屬單位預算及綜計表（營業部分及非營業部分）第3組關於行政院國家科學委員會主管科學工業園區管理局作業基金部分","另擇期繼續詢答"
"第６屆第２會期","94/11/08","院會","事業用爆炸物管理條例","完成三讀"
"第６屆第２會期","94/11/08","院會","修正僑務委員會組織法第十一條、第十四條及第二十三條條文","完成三讀"
"第６屆第２會期","94/11/08","院會","修正內政部警政署港務警察局組織通則第二條及第六條條文","完成三讀"
"第６屆第２會期","94/11/08","院會","修正內政部警政署航空警察局組織條例第二條及第十六條條文；並刪除第十一條及第十四條條文","完成三讀"
"第６屆第２會期","94/11/08","院會","修正內政部警政署組織條例第三條、第五條及第七條條文","完成三讀"
"第６屆第２會期","94/11/08","院會","修正內政部組織法第十一條、第十九條、第二十四條條文；並增訂第八條之四條文","完成三讀"
"第６屆第２會期","94/11/08","院會","內政部入出國及移民署組織法","完成三讀"
"第６屆第２會期","94/11/08","院會","本院委員蔡啟芳等60人擬具「法院組織法部分條文修正草案」，請審議案","交黨團協商"
"第６屆第２會期","94/11/08","院會","本院親民黨黨團擬具「中央選舉委員會組織法草案」暨本院國民黨黨團擬具「中央選舉委員會組織法草案」，請審議案","交黨團協商"
"第６屆第２會期","94/11/08","院會","本院國民黨黨團、親民黨黨團擬具「三一九槍擊事件真相調查特別委員會條例部分條文修正草案」，請審議案","交黨團協商"
"第６屆第２會期","94/11/08","院會","本院台聯黨團針對本院第6屆第2會期第6次會議議事日程所列報告事項第十二案委員李鎮楠等32人擬具「促進產業升級條例增訂第九條之三條文草案」之決定，提出復議，請公決案","另定期處理"
"第６屆第２會期","94/11/08","院會","修正發展大眾運輸條例第二條條文","完成三讀"
"第６屆第２會期","94/11/08","院會","修正教育基本法第二條及第五條條文","完成三讀"
"第６屆第２會期","94/11/08","院會","修正地方制度法第二十六條條文","完成三讀"
"第６屆第２會期","94/11/08","院會","修正公職人員選舉罷免法部分條文修正草案審查案","協商後處理"
