"DATE","BILLS TITLE","TYPE","APPOINTED DATES & SESSIONS","SITTINGS","TOTAL CONTENT URL","PROMULGATE LAWS PDF URL","BILLS URL"
"71/05/28","中華民國七十二年度中央政府總預算有關外交、國防部分","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第一次秘密會議","","",""
"71/05/25","修正廣播電視法第二條至第四條、第三十三條及第四十二條至第四十四條；並增訂第十四條之一、第二十九條之一、第四十五條之一及第四十五條之二條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02406/0240671052500.htm","",""
"71/05/25","修正補習教育法第五條、第七條、第八條、第十條、第十三條、第十六條及第十九條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01723/0172371052500.htm","",""
"71/05/25","修正警察教育條例第六條及第七條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01168/0116871052500.htm","",""
"71/05/21","廢止中央造幣廠組織法","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十七次會議","","",""
"71/05/18","制定文化資產保存法","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02901/0290171051800.htm","",""
"71/05/18","廢止古物保存法","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","","",""
"71/04/30","修正強迫入學條例全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十一次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01720/0172071043000.htm","",""
"71/04/27","修正空氣污染防制法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02519/0251971042700.htm","",""
"71/04/27","制定行政院青年輔導委員會組織條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01030/0103071042700.htm","",""
"71/04/27","本院交通、預算兩委員會報告審查行政院函請審議「電信資費計算公式草案」案。（備註：照審查報告修正通過）","其他","第８屆第３會期（2013-02-26~2013-05-31）","第二十次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1482"
"71/04/20","修正行政院國家科學委員會組織條例全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01028/0102871042000.htm","",""
"71/04/16","本院財政委員會報告審查本院張委員榮顯等四十二人為請院會排定時間就有關各金融機構曾發生弊端及公營金融機構逾期放款、催收款、呆帳等問題深入瞭解作「專題討論」並函請財政部暨各公營金融機構負責人攜有關資料列席臨時提案案。（備註：函請行政院轉行主管部，今後對於各金融機構放款業務應嚴加監督，並採取有效措施，迅速重新擬定金融機構逾期放款、催收款及轉列呆帳處理辦法。）","其他","第８屆第３會期（2013-02-26~2013-05-31）","第十七次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1483"
"71/04/13","制定臺北市自來水工程建設公債發行條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01580/0158071041300.htm","",""
"71/04/09","修正內政部警政署組織條例全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十五次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01101/0110171040900.htm","",""
"71/04/06","修正大學法第三十四條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01711/0171171040600.htm","",""
"71/03/12","本院委員黃正安等臨時提案，為蔣總統經國先生因眼疾住院，手術成功，並已於昨日出院。擬由本院全體委員上電慰問，並代表全國同胞對總統經國先生為國辛勞表示敬意，是否有當？請公決案。（備註：通過）","其他","第８屆第３會期（2013-02-26~2013-05-31）","第七次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1481"
"71/01/15","制定商品標示法","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01938/0193871011500.htm","",""
"71/01/15","制定公務人員眷屬疾病保險條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04651/0465171011500.htm","",""
"71/01/12","將「經濟部證券管理委員會組織條例」名稱修正為「財政部證券管理委員會組織條例」；並修正第一條、第五條及第九條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十五次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01507/0150771011200.htm","",""
"71/01/08","修正立法院組織法第五條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十四次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04401/0440171010800.htm","",""
"70/12/29","制定中華民國七十一年度所得稅稅率條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/90158/9015870122900.htm","",""
"70/12/29","廢止種痘條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十二次會議","http://lis.ly.gov.tw/lgcgi/lglaw?@32:1804289383:f:NO%3DC790056*%20OR%20NO%3DC090056%20OR%20NO%3DC190056$$4$$$NO","",""
"70/12/29","本院財政、經濟兩委員會報告審查「行政院函送修正『各類所得扣繳率表』暨『薪資所得扣繳辦法』，請查照案」案。","其他","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十二次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1387"
"70/12/29","本院委員吳延環等二十一人臨時提案，為請行政院於明年十月底前，對所得稅法作通盤檢討，將其應行修正條文修正草案及七十二年度所得稅稅率條例草案函送本院，以憑審議，是否有當？請公決案。（備註：通過）","其他","第８屆第３會期（2013-02-26~2013-05-31）","第三十二次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1480"
"70/12/24","修正律師法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十一次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01806/0180670122400.htm","",""
"70/12/22","修正民法總則第八條、第十四條、第十八條、第二十條、第二十四條、第二十七條、第二十八條、第三十條、第三十二條至第三十六條、第三十八條、第四十二條至第四十四條、第四十六條至第四十八條、第五十條至第五十三條、第五十六條、第五十八條至第六十五條、第八十五條、第一百十八條、第一百二十九條、第一百三十一條至第第一百三十四條、第一百三十六條、第一百三十七條、第一百四十八條、第一百五十一條及第一百五十二條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04507/0450770122200.htm","",""
"70/12/22","修正民法總則施行法第一條、第三條至第七條、第十條及第十九條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04508/0450870122200.htm","",""
"70/12/22","本院交通、預算兩委員會報告審查行政院函請審議「郵政資費計算公式草案」案。（備註：照審查報告通過）","其他","第８屆第３會期（2013-02-26~2013-05-31）","第三十次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1478"
"70/12/15","制定主計機構人員設置管理條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02305/0230570121500.htm","",""
"70/12/15","廢止主計人員任用條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","","",""
"70/12/15","廢止行政院主計處設置各機關歲計、會計、統計人員條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","","",""
"70/12/15","廢止地方政府暨所屬機關主計機構及人員設置條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","","",""
"70/12/11","修正僑務委員會組織法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十七次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01022/0102270121100.htm","",""
"70/12/04","中華民國六十九年度中央政府總決算審核報告暨附屬單位決算及綜計表營業部分與非營業部分審核報告及加強國防整備特別決算審核報告案","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十五次會議","","",""
"70/11/24","修正公務人員撫卹法第四條、第五條及第九條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04647/0464770112400.htm","",""
"70/11/20","修正勳章條例第十條附表「中正勳章圖說」及附圖(三)","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十一次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04315/0431570112000.htm","",""
"70/11/17","制定行政院衛生署環境保護局組織條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02501/0250170111700.htm","",""
"70/11/06","修正鹽政條例第三條、第六條至第八條及第二十四條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十七次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01944/0194470110600.htm","",""
"70/10/30","修正戡亂時期監所人犯處理條例第十條及第十四條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十五次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01815/0181570103000.htm","",""
"70/10/30","修正證券交易法第三條、第十七條、第二十八條、第九十五條及第一百五十六條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十五次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01542/0154270103000.htm","",""
"70/10/27","廢止警察逃亡懲治條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","","",""
"70/10/23","制定幼稚教育法","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01719/0171970102300.htm","",""
"70/10/20","廢止工人出國條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十二次會議","","",""
"70/07/24","制定農產品市場交易法","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十七次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/03106/0310670072400.htm","",""
"70/07/22","中華民國七十年度中央政府總預算第二預備金動支數額表","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十五次會議","","",""
"70/07/22","中華民國七十年度中央政府總預算第二預備金動支數額表有關外交部及原子能委員會部分","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第五次秘密會議","","",""
"70/07/21","中華民國七十一年度中央政府總預算附屬單位預算及綜計表營業部分","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十四次會議","","",""
"70/07/21","中華民國七十一年度臺灣省菸酒公賣局事業預算","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十四次會議","","",""
"70/07/20","制定經濟部農業局組織條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/90051/9005170072000.htm","",""
"70/07/18","制定行政院文化建設委員會組織條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01029/0102970071800.htm","",""
"70/07/17","修正貨物稅條例第五條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四次秘密會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01517/0151770071700.htm","",""
"70/07/17","修正道路交通管理處罰條例第八條、第二十一條、第二十七條、第三十一條、第三十三條、第五十四條、第六十五條至第六十七條及第八十九條；並增訂第三十七條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十一次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02017/0201770071700.htm","",""
"70/07/14","將「財政部國庫署組織法」名稱修正為「財政部國庫署組織條例」；並修正全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第四十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01501/0150170071400.htm","",""
"70/07/07","修正銀行法第二十九條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十八會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01531/0153170070700.htm","",""
"70/07/07","修正漁會法第四條至第六條、第十五條、第十六條、第二十六條、第四十二條及第五十條；並刪除第五十一條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01131/0113170070700.htm","",""
"70/07/03","修正財務罰鍰處理暫行條例第四條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十七次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01509/0150970070300.htm","",""
"70/07/03","修正臺灣地區平均地權土地債券發行條例第一條及第三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十七次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01575/0157570070300.htm","",""
"70/06/12","修正遺產及贈與稅法第十二條、第十三條、第十六條至第二十條、第二十二條、第三十條、第四十四條至第四十六條、第五十一條至第五十三條及第五十六條；並刪除第二十七條、第三十一條、第三十二條、第三十四條至第三十六條、第三十八條、第四十九條、第五十四條及第五十七條條文暨第四章第二節節名","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01515/0151570061200.htm","",""
"70/06/05","修正醫師法第三十五條；並增訂第二十八條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十一次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02508/0250870060500.htm","",""
"70/05/30","制定中華民國七十一年度中央政府總預算施行條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十九次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/90134/9013470053000.htm","",""
"70/05/29","中華民國七十一年度中央政府總預算暨附屬單位預算及綜計表非營業部分","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十九次會議","","",""
"70/05/29","中華民國七十一年度中央政府總預算有關外交、國防部分","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第一次秘密會議","","",""
"70/05/26","制定航業法","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十七次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02025/0202570052600.htm","",""
"70/05/08","修正科學工業園區設置管理條例第十七條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02801/0280170050800.htm","",""
"70/05/08","修正工業技術研究院設置條例第六條及第七條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01907/0190770050800.htm","",""
"70/05/08","修正房屋稅條例第十五條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01524/0152470050800.htm","",""
"70/05/08","本院教育、法制兩委員會報告審查「教育部函送『高級中學規程』，請查照案」案。（備註：高級中學規程第二十六條第二項及第三十三條與高級中學法第十八條之規定不符；由本院函請行政院通知教育部更正之。）","其他","第８屆第３會期（2013-02-26~2013-05-31）","第二十二次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1469"
"70/05/01","修正立法委員互選院長副院長辦法第一條、第八條及第九條；並增訂第一條之一條文","本院內規","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1396"
"70/04/28","修正立法院組織法第二十二條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十九次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04401/0440170042800.htm","",""
"70/04/03","修正審計處室組織通則全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04705/0470570040300.htm","",""
"70/01/23","修正財政部組織法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01015/0101570012300.htm","",""
"70/01/23","修正行政院新聞局組織條例全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01024/0102470012300.htm","",""
"70/01/23","修正行政院衛生署組織法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01025/0102570012300.htm","",""
"70/01/23","制定中華經濟研究院設置條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十三次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01908/0190870012300.htm","",""
"70/01/20","修正行政院新聞局駐外新聞機構組織通則全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02401/0240170012000.htm","",""
"70/01/20","修正農會法第四條、第十五條、第二十五條及第四十條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01130/0113070012000.htm","",""
"70/01/16","修正行政院國軍退除役官兵輔導委員會組織條例全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十一次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01026/0102670011600.htm","",""
"70/01/13","修正交通部電信總局組織條例全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02007/0200770011300.htm","",""
"70/01/13","制定交通部電信總局所屬各區電信管理局組織通則","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第三十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02008/0200870011300.htm","",""
"70/01/09","制定內政部營建署組織條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十九次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01102/0110270010900.htm","",""
"70/01/09","制定內政部職業訓練局組織條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十九次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01104/0110470010900.htm","",""
"70/01/06","修正經濟部組織法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01019/0101970010600.htm","",""
"70/01/06","制定陸海空軍軍官士官任職條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01407/0140770010600.htm","",""
"70/01/06","修正內政部組織法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01011/0101170010600.htm","",""
"70/01/06","修正財政收支劃分法第八條、第十二條、第十六條及第十八條條文暨附表一收入分類表甲項、乙項、丙項與丁項各第一款稅課收入及附表二支出分類表甲項第五款至第八款、第十一款至第十六款與第十九款、乙項第三款至第十一款，丙項第三款至第十一款與丁項第三款至第十款；並刪除第九條至第十一條及第十三條至第十五條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01508/0150870010600.htm","",""
"70/01/06","廢止陸軍軍官佐任職暫行條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","","",""
"70/01/06","廢止空軍軍官佐任職暫行條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十八次會議","","",""
"69/12/26","修正監獄組織條例第一條、第十二條及第十五條至第十七條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01804/0180469122600.htm","",""
"69/12/26","修正蒙藏委員會組織法第一條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01021/0102169122600.htm","",""
"69/12/26","修正少年輔育院條例第四條、第三十九條、第四十條、第四十四條及第五十一條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01820/0182069122600.htm","",""
"69/12/26","修正獎勵投資條例全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01928/0192869122600.htm","",""
"69/12/26","修正國有財產法第十三條及第四十二條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01583/0158369122600.htm","",""
"69/12/26","修正所得稅法第四條、第十四條、第十七條、第四十二條、第四十九條、第六十一條、第八十五條、第一百零七條及第一百二十三條；並刪除第十二條、第三十一條之一、第九十六條及第一百二十五條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01513/0151369122600.htm","",""
"69/12/26","廢止臺灣省實物土地債券條例","廢止案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","","",""
"69/12/26","修正立法院議事規則第十條、第十五條、第二十三條、第三十三條、第六十七條、第六十八條及第八十七條條文","本院內規","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1406"
"69/12/26","增訂立法院議場規則第九條之一條文","本院內規","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1409"
"69/12/26","修正立法院嚴肅紀律辦法第一條、第二條、第六條及第八條條文","本院內規","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1413"
"69/12/26","暫停適用財政部鹽務總局組織法","其他","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","","",""
"69/12/26","暫停適用財政部各區鹽務管理局組織條例","其他","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","","",""
"69/12/26","暫停適用財政部各區鹽務辦事處組織條例","其他","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十六次會議","","",""
"69/12/16","中央政府興建臺灣區南北高速公路第二期工程及第四期工程特別決算審核報告案","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","","",""
"69/12/16","中華民國七十年度中央政府追加預算","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","","",""
"69/12/16","中華民國六十八年度中央政府總決算審核報告暨附屬單位決算及綜計表營業部分與非營業部分審核報告案","預決算案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十三次會議","","",""
"69/12/09","總統依憲法第一百零四條之規定，提名張導民續任審計部審計長，咨徵同意案。（備註：同意）","其他","第８屆第３會期（2013-02-26~2013-05-31）","第二十一次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=1468"
"69/12/05","制定農地重劃條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01155/0115569120500.htm","",""
"69/12/05","制定中華民國七十年度所得稅稅率條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第二十次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/90157/9015769120500.htm","",""
"69/12/02","修正農田水利會組織通則第十六條、第十九條、第二十條及第二十五條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十九次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/03120/0312069120200.htm","",""
"69/12/02","修正中國農民銀行條例全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十九次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01534/0153469120200.htm","",""
"69/11/21","修正公務人員考績法第四條至第十條、第十三條及第十四條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/90101/9010169112100.htm","",""
"69/11/21","修正國軍退除役官兵輔導條例第十七條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02601/0260169112100.htm","",""
"69/11/21","修正破產法第三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04522/0452269112100.htm","",""
"69/11/21","修正銀行法第八十四條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十六次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01531/0153169112100.htm","",""
"69/11/14","修正外役監條例第二條、第五條、第九條、第十四條、第十五條、第十八條、第二十一條及第二十三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01816/0181669111400.htm","",""
"69/11/14","修正公務人員任用法第六條、第七條；並增訂第十五條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/90102/9010269111400.htm","",""
"69/11/14","修正監獄行刑法第五條、第二十六條之一、第二十七條、第三十二條、第三十三條、第七十五條、第八十一條、第九十條及第九十三條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01809/0180969111400.htm","",""
"69/11/14","制定放射性待處理物料管理處組織條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02703/0270369111400.htm","",""
"69/11/14","修正行刑累進處遇條例第十一條、第二十八條、第二十八條之一、第六十四條及第七十六條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十四次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01810/0181069111400.htm","",""
"69/11/07","修正發展觀光條例全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02018/0201869110700.htm","",""
"69/11/07","修正考試法第四條、第十二條及第十八條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第十二次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/90026/9002669110700.htm","",""
