2013-04-09,08-03-YS-07,楊曜,debate,．就北韓飛彈威脅下我僑民關照問題提出質詢。．就年金制度改革問題提出質詢。．就死刑執行問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0078;0082
2013-04-09,08-03-YS-07,魏明谷,debate,．就北韓飛彈威脅下我國防應變問題提出質詢。．就逃逸外勞的人權問題提出質詢。．就h7n9禽流感防疫問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0083;0085
2013-04-09,08-03-YS-07,陳節如,debate,．就社會福利預算問題提出質詢。．就馬祖觀光賭場問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0085;0093
2013-04-09,08-03-YS-07,吳育仁,debate,．就北韓飛彈威脅下我護僑問題提出質詢。．就h7n9禽流感防疫問題提出質詢。．就勞保年金改革問題提出質詢。．就責任制工時問題提出質詢。．就社會對話的問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0093;0096
2013-04-09,08-03-YS-07,林鴻池,debate,書面質詢：．一、醫學中心議題。．二、二代健保保費議題。．三、重症醫療網。．四、社區安寧照護議題。．五、政府雲議題。．六、幸福保衛站議題。．七、社福政策。．八、調降法定工時。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0096;0105
2013-04-09,08-03-YS-07,王育敏,debate,．就h7n9禽流感防疫問題提出質詢。．就少子化和人口政策問題提出質詢。．就育兒家庭的住宅政策問題提出質詢。．就社會企業問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0105;0112
2013-04-09,08-03-YS-07,江啟臣,debate,．就h7n9禽流感防疫問題提出質詢。．就菸害防治法禁菸範圍問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0112;0116
2013-04-09,08-03-YS-07,林淑芬,debate,書面質詢：．就勞保年金制度問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0116;0119
2013-04-09,08-03-YS-07,楊玉欣,debate,．就江院長如何建構富而好禮新社會提出質詢。．就身心障礙者全人發展藍圖提出質詢。．就公務人員創新機制問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0119;0123
2013-04-09,08-03-YS-07,陳怡潔,debate,．就大學學費上漲問題提出質詢。．就維護青年權益問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0123;0132
